t,gt_x,gt_y,gt_z,gt_yaw,est_x,est_y,est_yaw
949.1000,5.8863,-1.0548,1.4503,0.96854,5.7139,-1.5527,0.86513
949.2000,5.8857,-1.0547,1.4496,0.96853,5.7127,-1.5537,0.86512
949.3040,5.8849,-1.0545,1.4486,0.96852,5.7107,-1.5556,0.86506
949.4000,5.8842,-1.0545,1.4476,0.96853,5.7079,-1.5571,0.86505
949.5000,5.8833,-1.0544,1.4464,0.96853,5.7036,-1.5580,0.86504
949.6000,5.8825,-1.0541,1.4451,0.96854,5.6996,-1.5581,0.86505
949.7000,5.8818,-1.0538,1.4440,0.96856,5.6956,-1.5573,0.86509
949.8000,5.8813,-1.0534,1.4429,0.96856,5.6912,-1.5558,0.86515
949.9000,5.8808,-1.0528,1.4417,0.96855,5.6874,-1.5538,0.86519
950.0000,5.8807,-1.0522,1.4408,0.96852,5.6843,-1.5513,0.86521
950.1000,5.8808,-1.0516,1.4401,0.96849,5.6820,-1.5489,0.86521
950.2000,5.8811,-1.0511,1.4397,0.96846,5.6809,-1.5468,0.86521
950.3000,5.8817,-1.0506,1.4395,0.96841,5.6808,-1.5453,0.86517
950.4000,5.8823,-1.0502,1.4396,0.96839,5.6811,-1.5435,0.86510
950.5000,5.8832,-1.0498,1.4401,0.96837,5.6819,-1.5421,0.86504
950.6040,5.8841,-1.0496,1.4407,0.96836,5.6829,-1.5409,0.86503
950.7000,5.8850,-1.0494,1.4416,0.96833,5.6841,-1.5399,0.86501
950.8000,5.8858,-1.0493,1.4425,0.96831,5.6857,-1.5387,0.86497
950.9000,5.8868,-1.0494,1.4437,0.96828,5.6878,-1.5371,0.86492
951.0000,5.8875,-1.0494,1.4447,0.96825,5.6896,-1.5355,0.86487
951.1000,5.8882,-1.0497,1.4458,0.96823,5.6919,-1.5343,0.86484
951.2000,5.8887,-1.0500,1.4467,0.96821,5.6945,-1.5337,0.86481
951.3000,5.8892,-1.0506,1.4478,0.96820,5.6973,-1.5338,0.86476
951.4000,5.8896,-1.0514,1.4488,0.96817,5.6992,-1.5349,0.86469
951.5000,5.8898,-1.0524,1.4497,0.96815,5.7001,-1.5363,0.86462
951.6000,5.8898,-1.0534,1.4504,0.96812,5.7009,-1.5381,0.86457
951.7000,5.8898,-1.0548,1.4511,0.96812,5.7018,-1.5404,0.86453
951.8000,5.8896,-1.0564,1.4517,0.96812,5.7022,-1.5430,0.86448
951.9000,5.8893,-1.0578,1.4520,0.96813,5.7019,-1.5464,0.86447
952.0000,5.8889,-1.0593,1.4521,0.96814,5.7007,-1.5500,0.86445
952.1000,5.8885,-1.0608,1.4521,0.96816,5.6989,-1.5533,0.86444
952.2040,5.8881,-1.0622,1.4519,0.96818,5.6968,-1.5568,0.86445
952.3000,5.8877,-1.0634,1.4517,0.96820,5.6954,-1.5604,0.86445
952.4000,5.8874,-1.0645,1.4515,0.96823,5.6944,-1.5654,0.86447
952.5000,5.8872,-1.0656,1.4512,0.96825,5.6944,-1.5696,0.86446
952.6000,5.8871,-1.0667,1.4512,0.96826,5.6948,-1.5734,0.86448
952.7000,5.8870,-1.0674,1.4513,0.96827,5.6949,-1.5757,0.86448
952.8000,5.8870,-1.0679,1.4516,0.96829,5.6950,-1.5774,0.86452
952.9000,5.8868,-1.0683,1.4520,0.96834,5.6950,-1.5789,0.86462
953.0000,5.8867,-1.0685,1.4525,0.96836,5.6948,-1.5803,0.86466
953.1000,5.8866,-1.0686,1.4530,0.96837,5.6943,-1.5819,0.86468
953.2000,5.8865,-1.0685,1.4537,0.96838,5.6936,-1.5833,0.86473
953.3000,5.8863,-1.0684,1.4544,0.96839,5.6924,-1.5844,0.86477
953.4000,5.8861,-1.0681,1.4551,0.96838,5.6914,-1.5851,0.86478
953.5000,5.8860,-1.0679,1.4557,0.96837,5.6908,-1.5856,0.86483
953.6000,5.8858,-1.0674,1.4566,0.96836,5.6903,-1.5859,0.86485
953.7000,5.8856,-1.0669,1.4573,0.96835,5.6899,-1.5864,0.86487
953.8000,5.8854,-1.0664,1.4579,0.96835,5.6896,-1.5867,0.86491
953.9000,5.8853,-1.0659,1.4587,0.96834,5.6890,-1.5863,0.86490
954.0000,5.8852,-1.0653,1.4595,0.96832,5.6880,-1.5855,0.86490
954.1000,5.8852,-1.0648,1.4602,0.96831,5.6870,-1.5847,0.86490
954.2000,5.8852,-1.0641,1.4610,0.96830,5.6862,-1.5837,0.86492
954.3000,5.8852,-1.0635,1.4616,0.96832,5.6856,-1.5827,0.86497
954.4000,5.8853,-1.0629,1.4620,0.96834,5.6850,-1.5816,0.86500
954.5000,5.8855,-1.0623,1.4623,0.96836,5.6842,-1.5808,0.86504
954.6000,5.8857,-1.0618,1.4623,0.96837,5.6829,-1.5803,0.86507
954.7000,5.8860,-1.0613,1.4623,0.96838,5.6813,-1.5801,0.86509
954.8000,5.8863,-1.0607,1.4623,0.96839,5.6803,-1.5801,0.86514
954.9000,5.8867,-1.0603,1.4622,0.96838,5.6798,-1.5795,0.86513
955.0000,5.8873,-1.0598,1.4622,0.96838,5.6802,-1.5783,0.86509
955.1000,5.8880,-1.0593,1.4621,0.96837,5.6809,-1.5762,0.86510
955.2000,5.8888,-1.0587,1.4621,0.96838,5.6821,-1.5735,0.86509
955.3000,5.8896,-1.0582,1.4622,0.96838,5.6836,-1.5706,0.86508
955.4000,5.8904,-1.0576,1.4625,0.96838,5.6853,-1.5679,0.86508
955.5000,5.8912,-1.0572,1.4629,0.96837,5.6875,-1.5660,0.86508
955.6000,5.8920,-1.0568,1.4633,0.96838,5.6898,-1.5650,0.86506
955.7000,5.8929,-1.0565,1.4638,0.96838,5.6931,-1.5646,0.86505
955.8000,5.8938,-1.0563,1.4644,0.96835,5.6961,-1.5647,0.86499
955.9000,5.8944,-1.0563,1.4650,0.96830,5.6997,-1.5653,0.86491
956.0000,5.8951,-1.0563,1.4658,0.96825,5.7034,-1.5662,0.86484
956.1000,5.8956,-1.0563,1.4665,0.96823,5.7073,-1.5678,0.86479
956.2000,5.8960,-1.0563,1.4673,0.96820,5.7105,-1.5699,0.86472
956.3000,5.8961,-1.0565,1.4681,0.96819,5.7133,-1.5728,0.86466
956.4000,5.8960,-1.0567,1.4687,0.96819,5.7155,-1.5760,0.86463
956.5000,5.8958,-1.0568,1.4692,0.96817,5.7174,-1.5794,0.86458
956.6000,5.8954,-1.0569,1.4694,0.96819,5.7190,-1.5823,0.86460
956.7000,5.8948,-1.0567,1.4695,0.96821,5.7201,-1.5848,0.86464
956.8000,5.8941,-1.0564,1.4694,0.96822,5.7209,-1.5867,0.86467
956.9000,5.8933,-1.0560,1.4691,0.96823,5.7211,-1.5880,0.86474
957.0000,5.8922,-1.0553,1.4686,0.96826,5.7211,-1.5886,0.86478
957.1000,5.8912,-1.0545,1.4679,0.96829,5.7209,-1.5893,0.86486
957.2000,5.8900,-1.0536,1.4670,0.96831,5.7201,-1.5895,0.86497
957.3000,5.8888,-1.0527,1.4658,0.96831,5.7187,-1.5892,0.86502
957.4000,5.8876,-1.0518,1.4644,0.96831,5.7169,-1.5889,0.86504
957.5000,5.8864,-1.0509,1.4629,0.96832,5.7141,-1.5888,0.86511
957.6000,5.8850,-1.0500,1.4612,0.96832,5.7111,-1.5890,0.86517
957.7000,5.8837,-1.0490,1.4594,0.96833,5.7078,-1.5892,0.86521
957.8000,5.8825,-1.0480,1.4575,0.96834,5.7048,-1.5893,0.86525
957.9000,5.8813,-1.0468,1.4555,0.96836,5.7017,-1.5896,0.86527
958.0000,5.8803,-1.0456,1.4538,0.96839,5.6994,-1.5895,0.86531
958.1040,5.8795,-1.0442,1.4521,0.96840,5.6973,-1.5888,0.86535
958.2000,5.8789,-1.0427,1.4505,0.96840,5.6951,-1.5877,0.86536
958.3000,5.8783,-1.0411,1.4490,0.96840,5.6928,-1.5861,0.86537
958.4000,5.8779,-1.0394,1.4475,0.96840,5.6911,-1.5846,0.86540
958.5000,5.8776,-1.0376,1.4461,0.96841,5.6901,-1.5829,0.86543
958.6000,5.8774,-1.0357,1.4449,0.96842,5.6904,-1.5809,0.86544
958.7000,5.8774,-1.0339,1.4438,0.96841,5.6916,-1.5785,0.86541
958.8040,5.8775,-1.0319,1.4428,0.96840,5.6931,-1.5756,0.86538
958.9040,5.8775,-1.0299,1.4418,0.96841,5.6941,-1.5726,0.86538
959.0000,5.8776,-1.0280,1.4410,0.96842,5.6951,-1.5691,0.86541
959.1000,5.8776,-1.0264,1.4403,0.96843,5.6954,-1.5657,0.86542
959.2000,5.8776,-1.0246,1.4395,0.96842,5.6956,-1.5631,0.86540
959.3000,5.8776,-1.0229,1.4388,0.96841,5.6955,-1.5616,0.86538
959.4000,5.8775,-1.0216,1.4384,0.96840,5.6954,-1.5612,0.86538
959.5000,5.8774,-1.0204,1.4382,0.96838,5.6953,-1.5610,0.86533
959.6000,5.8773,-1.0195,1.4383,0.96837,5.6951,-1.5615,0.86528
959.7000,5.8772,-1.0185,1.4386,0.96837,5.6944,-1.5622,0.86524
959.8000,5.8770,-1.0176,1.4391,0.96837,5.6938,-1.5627,0.86524
959.9000,5.8769,-1.0165,1.4399,0.96837,5.6936,-1.5630,0.86520
960.0000,5.8767,-1.0154,1.4409,0.96838,5.6938,-1.5629,0.86517
960.1000,5.8765,-1.0146,1.4418,0.96839,5.6941,-1.5627,0.86519
960.2000,5.8762,-1.0135,1.4431,0.96839,5.6946,-1.5627,0.86518
960.3000,5.8760,-1.0127,1.4441,0.96837,5.6948,-1.5622,0.86514
960.4000,5.8756,-1.0117,1.4455,0.96833,5.6949,-1.5610,0.86511
960.5000,5.8753,-1.0106,1.4466,0.96828,5.6947,-1.5577,0.86508
960.6000,5.8751,-1.0094,1.4476,0.96823,5.6946,-1.5539,0.86507
960.7000,5.8749,-1.0077,1.4488,0.96815,5.6958,-1.5485,0.86505
960.8000,5.8749,-1.0062,1.4500,0.96807,5.6981,-1.5422,0.86498
960.9000,5.8749,-1.0048,1.4514,0.96799,5.7005,-1.5360,0.86488
961.0000,5.8751,-1.0032,1.4530,0.96785,5.7028,-1.5296,0.86477
961.1000,5.8754,-1.0017,1.4547,0.96767,5.7044,-1.5241,0.86455
961.2000,5.8758,-0.9998,1.4568,0.96743,5.7052,-1.5188,0.86434
961.3000,5.8761,-0.9983,1.4588,0.96718,5.7057,-1.5144,0.86407
961.4000,5.8765,-0.9968,1.4607,0.96686,5.7060,-1.5106,0.86378
961.5000,5.8770,-0.9953,1.4626,0.96646,5.7057,-1.5067,0.86341
961.6000,5.8776,-0.9938,1.4641,0.96604,5.7051,-1.5035,0.86301
961.7000,5.8782,-0.9924,1.4653,0.96552,5.7047,-1.5008,0.86254
961.8000,5.8790,-0.9910,1.4662,0.96500,5.7044,-1.4978,0.86195
961.9000,5.8801,-0.9891,1.4670,0.96434,5.7046,-1.4945,0.86136
962.0000,5.8814,-0.9872,1.4675,0.96373,5.7051,-1.4914,0.86079
962.1000,5.8828,-0.9854,1.4678,0.96314,5.7054,-1.4888,0.86020
962.2000,5.8844,-0.9836,1.4680,0.96257,5.7059,-1.4867,0.85964
962.3000,5.8859,-0.9820,1.4681,0.96209,5.7065,-1.4851,0.85914
962.4000,5.8875,-0.9806,1.4682,0.96164,5.7079,-1.4840,0.85863
962.5000,5.8894,-0.9790,1.4683,0.96117,5.7097,-1.4829,0.85810
962.6000,5.8912,-0.9775,1.4684,0.96072,5.7116,-1.4813,0.85759
962.7000,5.8929,-0.9763,1.4686,0.96032,5.7129,-1.4796,0.85723
962.8000,5.8942,-0.9752,1.4688,0.96004,5.7146,-1.4774,0.85689
962.9000,5.8956,-0.9739,1.4689,0.95978,5.7165,-1.4746,0.85660
963.0000,5.8966,-0.9732,1.4690,0.95965,5.7179,-1.4732,0.85646
963.1000,5.8976,-0.9727,1.4690,0.95954,5.7198,-1.4724,0.85630
963.2000,5.8983,-0.9728,1.4688,0.95947,5.7217,-1.4722,0.85618
963.3000,5.8988,-0.9730,1.4684,0.95942,5.7230,-1.4719,0.85609
963.4000,5.8992,-0.9734,1.4679,0.95937,5.7245,-1.4721,0.85599
963.5000,5.8994,-0.9741,1.4670,0.95932,5.7259,-1.4723,0.85590
963.6000,5.8994,-0.9749,1.4660,0.95928,5.7271,-1.4726,0.85583
963.7000,5.8993,-0.9756,1.4651,0.95928,5.7280,-1.4731,0.85578
963.8000,5.8989,-0.9767,1.4637,0.95929,5.7290,-1.4743,0.85573
963.9000,5.8986,-0.9776,1.4625,0.95930,5.7297,-1.4757,0.85577
964.0000,5.8981,-0.9786,1.4611,0.95930,5.7298,-1.4774,0.85575
964.1000,5.8976,-0.9797,1.4596,0.95930,5.7296,-1.4793,0.85573
964.2000,5.8970,-0.9807,1.4583,0.95930,5.7291,-1.4817,0.85572
964.3000,5.8962,-0.9819,1.4568,0.95930,5.7290,-1.4844,0.85570
964.4000,5.8953,-0.9830,1.4554,0.95931,5.7292,-1.4866,0.85573
964.5000,5.8945,-0.9839,1.4541,0.95932,5.7291,-1.4883,0.85574
964.6000,5.8935,-0.9847,1.4529,0.95933,5.7282,-1.4895,0.85575
964.7000,5.8924,-0.9853,1.4519,0.95935,5.7267,-1.4898,0.85579
964.8000,5.8912,-0.9859,1.4510,0.95937,5.7252,-1.4897,0.85585
964.9000,5.8900,-0.9864,1.4503,0.95938,5.7236,-1.4899,0.85590
965.0000,5.8888,-0.9868,1.4497,0.95938,5.7224,-1.4904,0.85593
965.1000,5.8876,-0.9872,1.4492,0.95938,5.7214,-1.4914,0.85593
965.2000,5.8864,-0.9875,1.4490,0.95939,5.7206,-1.4930,0.85592
965.3000,5.8850,-0.9879,1.4488,0.95939,5.7195,-1.4947,0.85592
965.4000,5.8836,-0.9882,1.4488,0.95940,5.7182,-1.4961,0.85593
965.5000,5.8822,-0.9884,1.4490,0.95940,5.7163,-1.4974,0.85597
965.6000,5.8807,-0.9886,1.4494,0.95938,5.7141,-1.4978,0.85597
965.7000,5.8794,-0.9884,1.4498,0.95933,5.7121,-1.4976,0.85596
965.8000,5.8782,-0.9879,1.4504,0.95921,5.7098,-1.4964,0.85590
965.9000,5.8772,-0.9871,1.4511,0.95902,5.7078,-1.4944,0.85578
966.0000,5.8764,-0.9857,1.4518,0.95872,5.7060,-1.4920,0.85557
966.1000,5.8759,-0.9838,1.4527,0.95831,5.7045,-1.4886,0.85529
966.2000,5.8759,-0.9815,1.4535,0.95784,5.7030,-1.4837,0.85495
966.3000,5.8763,-0.9790,1.4542,0.95736,5.7026,-1.4785,0.85452
966.4000,5.8773,-0.9755,1.4549,0.95671,5.7031,-1.4726,0.85399
966.5000,5.8784,-0.9723,1.4553,0.95621,5.7039,-1.4665,0.85356
966.6000,5.8799,-0.9687,1.4557,0.95565,5.7052,-1.4592,0.85304
966.7000,5.8823,-0.9636,1.4559,0.95494,5.7069,-1.4513,0.85252
966.8000,5.8844,-0.9595,1.4559,0.95447,5.7085,-1.4445,0.85214
966.9000,5.8865,-0.9557,1.4556,0.95397,5.7103,-1.4386,0.85174
967.0000,5.8896,-0.9507,1.4550,0.95308,5.7126,-1.4331,0.85100
967.1000,5.8925,-0.9465,1.4544,0.95204,5.7153,-1.4286,0.85001
967.2000,5.8957,-0.9424,1.4539,0.95086,5.7183,-1.4245,0.84876
967.3000,5.8997,-0.9375,1.4532,0.94949,5.7215,-1.4205,0.84747
967.4000,5.9034,-0.9331,1.4526,0.94838,5.7252,-1.4159,0.84608
967.5040,5.9076,-0.9283,1.4519,0.94727,5.7286,-1.4120,0.84506
967.6000,5.9112,-0.9242,1.4511,0.94636,5.7316,-1.4079,0.84407
967.7000,5.9141,-0.9211,1.4503,0.94567,5.7333,-1.4038,0.84321
967.8000,5.9178,-0.9171,1.4489,0.94487,5.7339,-1.4005,0.84260
967.9000,5.9207,-0.9141,1.4476,0.94432,5.7345,-1.3972,0.84202
968.0000,5.9235,-0.9115,1.4462,0.94388,5.7359,-1.3941,0.84151
968.1000,5.9261,-0.9094,1.4448,0.94356,5.7383,-1.3918,0.84105
968.2000,5.9286,-0.9078,1.4436,0.94334,5.7404,-1.3908,0.84078
968.3000,5.9307,-0.9068,1.4426,0.94322,5.7429,-1.3900,0.84056
968.4000,5.9329,-0.9059,1.4413,0.94313,5.7451,-1.3893,0.84041
968.5000,5.9348,-0.9052,1.4393,0.94309,5.7471,-1.3887,0.84030
968.6000,5.9365,-0.9049,1.4369,0.94307,5.7482,-1.3880,0.84022
968.7000,5.9382,-0.9047,1.4336,0.94308,5.7493,-1.3877,0.84018
968.8000,5.9397,-0.9046,1.4300,0.94310,5.7503,-1.3888,0.84019
968.9000,5.9412,-0.9048,1.4259,0.94311,5.7511,-1.3909,0.84014
969.0000,5.9426,-0.9050,1.4218,0.94312,5.7517,-1.3935,0.84011
969.1000,5.9438,-0.9052,1.4184,0.94312,5.7523,-1.3961,0.84009
969.2000,5.9452,-0.9055,1.4144,0.94313,5.7527,-1.3982,0.84010
969.3000,5.9467,-0.9057,1.4104,0.94313,5.7531,-1.3994,0.84008
969.4000,5.9481,-0.9057,1.4070,0.94313,5.7538,-1.3993,0.84010
969.5000,5.9495,-0.9056,1.4039,0.94314,5.7543,-1.3984,0.84012
969.6000,5.9509,-0.9054,1.4011,0.94313,5.7549,-1.3969,0.84015
969.7000,5.9520,-0.9052,1.3990,0.94312,5.7557,-1.3956,0.84017
969.8000,5.9536,-0.9049,1.3967,0.94310,5.7570,-1.3940,0.84016
969.9000,5.9550,-0.9045,1.3948,0.94310,5.7582,-1.3925,0.84013
970.0000,5.9566,-0.9042,1.3931,0.94312,5.7596,-1.3916,0.84015
970.1000,5.9580,-0.9039,1.3918,0.94315,5.7601,-1.3907,0.84023
970.2000,5.9594,-0.9037,1.3908,0.94318,5.7603,-1.3898,0.84026
970.3000,5.9607,-0.9034,1.3901,0.94320,5.7603,-1.3887,0.84028
970.4000,5.9621,-0.9033,1.3896,0.94320,5.7606,-1.3880,0.84028
970.5000,5.9635,-0.9032,1.3894,0.94320,5.7614,-1.3875,0.84027
970.6000,5.9649,-0.9032,1.3895,0.94321,5.7631,-1.3875,0.84027
970.7000,5.9663,-0.9031,1.3898,0.94322,5.7658,-1.3882,0.84023
970.8000,5.9679,-0.9032,1.3902,0.94322,5.7689,-1.3890,0.84020
970.9000,5.9693,-0.9034,1.3908,0.94321,5.7723,-1.3900,0.84014
971.0000,5.9710,-0.9036,1.3913,0.94318,5.7762,-1.3916,0.84009
971.1000,5.9725,-0.9038,1.3919,0.94317,5.7796,-1.3927,0.84005
971.2000,5.9739,-0.9040,1.3924,0.94317,5.7835,-1.3938,0.84001
971.3000,5.9750,-0.9043,1.3929,0.94319,5.7866,-1.3950,0.84000
971.4000,5.9760,-0.9046,1.3932,0.94321,5.7888,-1.3963,0.84000
971.5000,5.9768,-0.9050,1.3936,0.94323,5.7907,-1.3985,0.84003
971.6000,5.9774,-0.9055,1.3940,0.94326,5.7912,-1.4000,0.84008
971.7000,5.9779,-0.9059,1.3944,0.94327,5.7909,-1.4013,0.84013
971.8000,5.9783,-0.9063,1.3948,0.94327,5.7897,-1.4026,0.84017
971.9000,5.9786,-0.9066,1.3955,0.94327,5.7878,-1.4044,0.84023
972.0000,5.9790,-0.9069,1.3962,0.94327,5.7860,-1.4057,0.84023
972.1000,5.9794,-0.9071,1.3970,0.94327,5.7846,-1.4063,0.84029
972.2000,5.9798,-0.9072,1.3978,0.94328,5.7839,-1.4059,0.84028
972.3000,5.9804,-0.9073,1.3986,0.94329,5.7834,-1.4044,0.84029
972.4000,5.9810,-0.9073,1.3994,0.94331,5.7832,-1.4029,0.84033
972.5000,5.9817,-0.9073,1.4003,0.94334,5.7832,-1.4023,0.84036
972.6000,5.9826,-0.9073,1.4012,0.94334,5.7839,-1.4025,0.84035
972.7040,5.9838,-0.9076,1.4023,0.94333,5.7850,-1.4032,0.84031
972.8000,5.9848,-0.9078,1.4032,0.94331,5.7853,-1.4043,0.84028
972.9000,5.9858,-0.9081,1.4040,0.94330,5.7855,-1.4053,0.84026
973.0000,5.9866,-0.9084,1.4047,0.94329,5.7859,-1.4061,0.84024
973.1000,5.9877,-0.9088,1.4056,0.94328,5.7864,-1.4068,0.84022
973.2000,5.9886,-0.9092,1.4064,0.94327,5.7865,-1.4078,0.84019
973.3000,5.9897,-0.9096,1.4075,0.94326,5.7868,-1.4090,0.84020
973.4000,5.9907,-0.9099,1.4085,0.94325,5.7873,-1.4109,0.84019
973.5000,5.9917,-0.9102,1.4096,0.94324,5.7879,-1.4134,0.84018
973.6000,5.9927,-0.9103,1.4108,0.94323,5.7890,-1.4163,0.84016
973.7000,5.9936,-0.9104,1.4121,0.94322,5.7905,-1.4190,0.84014
973.8000,5.9947,-0.9103,1.4138,0.94320,5.7926,-1.4216,0.84011
973.9000,5.9957,-0.9102,1.4156,0.94319,5.7945,-1.4236,0.84010
974.0000,5.9965,-0.9099,1.4175,0.94319,5.7961,-1.4246,0.84012
974.1000,5.9973,-0.9094,1.4195,0.94321,5.7970,-1.4253,0.84016
974.2000,5.9980,-0.9088,1.4216,0.94324,5.7971,-1.4258,0.84021
974.3000,5.9986,-0.9081,1.4234,0.94327,5.7966,-1.4263,0.84029
974.4000,5.9991,-0.9072,1.4254,0.94330,5.7958,-1.4268,0.84036
974.5000,5.9995,-0.9064,1.4271,0.94333,5.7948,-1.4272,0.84045
974.6000,5.9998,-0.9053,1.4289,0.94336,5.7936,-1.4270,0.84057
974.7000,6.0002,-0.9043,1.4305,0.94337,5.7923,-1.4262,0.84062
974.8000,6.0007,-0.9032,1.4319,0.94337,5.7913,-1.4252,0.84065
974.9000,6.0012,-0.9021,1.4331,0.94340,5.7902,-1.4240,0.84074
975.0000,6.0019,-0.9009,1.4342,0.94342,5.7893,-1.4232,0.84079
975.1000,6.0026,-0.8998,1.4352,0.94341,5.7886,-1.4234,0.84081
975.2000,6.0035,-0.8987,1.4361,0.94340,5.7884,-1.4243,0.84080
975.3000,6.0046,-0.8974,1.4371,0.94337,5.7891,-1.4248,0.84074
975.4000,6.0058,-0.8962,1.4381,0.94335,5.7906,-1.4244,0.84068
975.5000,6.0068,-0.8950,1.4389,0.94334,5.7931,-1.4226,0.84061
975.6000,6.0081,-0.8935,1.4400,0.94334,5.7957,-1.4210,0.84062
975.7000,6.0092,-0.8922,1.4409,0.94334,5.7987,-1.4196,0.84059
975.8000,6.0104,-0.8907,1.4420,0.94332,5.8024,-1.4179,0.84057
975.9000,6.0117,-0.8891,1.4431,0.94330,5.8062,-1.4162,0.84056
976.0000,6.0128,-0.8875,1.4442,0.94328,5.8096,-1.4139,0.84053
976.1000,6.0140,-0.8858,1.4452,0.94326,5.8128,-1.4112,0.84054
976.2000,6.0149,-0.8843,1.4458,0.94326,5.8151,-1.4082,0.84056
976.3000,6.0156,-0.8829,1.4461,0.94327,5.8168,-1.4049,0.84060
976.4000,6.0164,-0.8813,1.4461,0.94327,5.8187,-1.4010,0.84065
976.5000,6.0170,-0.8800,1.4459,0.94328,5.8205,-1.3965,0.84065
976.6000,6.0175,-0.8786,1.4456,0.94329,5.8224,-1.3916,0.84065
976.7000,6.0181,-0.8772,1.4453,0.94330,5.8242,-1.3858,0.84069
976.8000,6.0185,-0.8762,1.4450,0.94330,5.8262,-1.3802,0.84072
976.9000,6.0188,-0.8753,1.4446,0.94330,5.8283,-1.3755,0.84073
977.0000,6.0191,-0.8747,1.4444,0.94327,5.8312,-1.3721,0.84066
977.1000,6.0195,-0.8744,1.4444,0.94324,5.8340,-1.3706,0.84061
977.2000,6.0198,-0.8743,1.4445,0.94321,5.8369,-1.3697,0.84053
977.3000,6.0200,-0.8744,1.4449,0.94318,5.8393,-1.3693,0.84044
977.4000,6.0201,-0.8746,1.4455,0.94317,5.8411,-1.3687,0.84039
977.5000,6.0201,-0.8750,1.4463,0.94317,5.8424,-1.3675,0.84034
977.6000,6.0201,-0.8754,1.4475,0.94317,5.8435,-1.3661,0.84031
977.7000,6.0199,-0.8760,1.4487,0.94317,5.8444,-1.3649,0.84025
977.8000,6.0196,-0.8767,1.4505,0.94318,5.8451,-1.3642,0.84025
977.9000,6.0194,-0.8775,1.4521,0.94317,5.8463,-1.3641,0.84025
978.0000,6.0191,-0.8785,1.4541,0.94316,5.8477,-1.3645,0.84022
978.1000,6.0187,-0.8796,1.4562,0.94314,5.8495,-1.3653,0.84017
978.2000,6.0183,-0.8807,1.4581,0.94312,5.8511,-1.3666,0.84012
978.3000,6.0179,-0.8819,1.4603,0.94311,5.8524,-1.3683,0.84007
978.4000,6.0172,-0.8832,1.4626,0.94313,5.8532,-1.3698,0.84006
978.5000,6.0165,-0.8844,1.4649,0.94315,5.8537,-1.3713,0.84007
978.6000,6.0157,-0.8856,1.4672,0.94317,5.8533,-1.3734,0.84008
978.7000,6.0147,-0.8868,1.4696,0.94317,5.8521,-1.3760,0.84007
978.8000,6.0137,-0.8878,1.4718,0.94318,5.8506,-1.3792,0.84009
978.9000,6.0124,-0.8890,1.4743,0.94320,5.8486,-1.3828,0.84017
979.0000,6.0112,-0.8900,1.4763,0.94323,5.8469,-1.3861,0.84021
979.1000,6.0098,-0.8910,1.4782,0.94324,5.8453,-1.3889,0.84029
979.2000,6.0086,-0.8917,1.4795,0.94324,5.8435,-1.3914,0.84031
979.3000,6.0072,-0.8923,1.4804,0.94324,5.8423,-1.3932,0.84033
979.4000,6.0060,-0.8928,1.4810,0.94324,5.8413,-1.3942,0.84037
979.5000,6.0046,-0.8932,1.4812,0.94324,5.8397,-1.3942,0.84041
979.6000,6.0034,-0.8934,1.4812,0.94323,5.8377,-1.3933,0.84044
979.7000,6.0019,-0.8934,1.4811,0.94324,5.8357,-1.3917,0.84046
979.8000,6.0006,-0.8933,1.4810,0.94326,5.8339,-1.3897,0.84052
979.9000,5.9991,-0.8932,1.4809,0.94329,5.8325,-1.3872,0.84057
980.0000,5.9978,-0.8931,1.4810,0.94330,5.8318,-1.3848,0.84061
980.1000,5.9967,-0.8931,1.4812,0.94330,5.8313,-1.3828,0.84062
980.2000,5.9955,-0.8931,1.4816,0.94329,5.8312,-1.3813,0.84060
980.3000,5.9944,-0.8932,1.4820,0.94328,5.8312,-1.3801,0.84059
980.4000,5.9932,-0.8934,1.4824,0.94328,5.8308,-1.3791,0.84056
980.5000,5.9921,-0.8937,1.4827,0.94329,5.8299,-1.3784,0.84056
980.6000,5.9911,-0.8941,1.4829,0.94330,5.8290,-1.3784,0.84058
980.7000,5.9899,-0.8945,1.4830,0.94330,5.8279,-1.3784,0.84057
980.8000,5.9885,-0.8950,1.4831,0.94330,5.8257,-1.3784,0.84056
980.9000,5.9872,-0.8955,1.4831,0.94330,5.8229,-1.3781,0.84055
981.0000,5.9858,-0.8961,1.4831,0.94330,5.8202,-1.3787,0.84059
981.1000,5.9845,-0.8966,1.4832,0.94330,5.8174,-1.3800,0.84059
981.2000,5.9832,-0.8972,1.4834,0.94329,5.8149,-1.3815,0.84060
981.3000,5.9821,-0.8976,1.4837,0.94327,5.8121,-1.3832,0.84058
981.4000,5.9810,-0.8981,1.4842,0.94326,5.8098,-1.3855,0.84059
981.5000,5.9801,-0.8985,1.4848,0.94324,5.8079,-1.3885,0.84061
981.6000,5.9793,-0.8988,1.4857,0.94322,5.8068,-1.3910,0.84059
981.7000,5.9786,-0.8990,1.4866,0.94319,5.8063,-1.3937,0.84056
981.8000,5.9779,-0.8993,1.4880,0.94316,5.8065,-1.3967,0.84052
981.9000,5.9774,-0.8994,1.4892,0.94315,5.8069,-1.3995,0.84046
982.0000,5.9769,-0.8994,1.4906,0.94313,5.8077,-1.4020,0.84043
982.1000,5.9765,-0.8993,1.4919,0.94314,5.8084,-1.4032,0.84044
982.2000,5.9760,-0.8989,1.4931,0.94315,5.8096,-1.4032,0.84047
