t,gt_x,gt_y,gt_z,gt_yaw,est_x,est_y,est_yaw
414.8000,-0.0447,-0.0955,1.4622,-0.05565,-0.0344,-0.0861,-0.11353
414.9000,-0.0460,-0.0953,1.4637,-0.05560,-0.0352,-0.0844,-0.11351
415.0000,-0.0473,-0.0951,1.4651,-0.05556,-0.0363,-0.0820,-0.11344
415.1000,-0.0487,-0.0949,1.4665,-0.05554,-0.0375,-0.0797,-0.11336
415.2000,-0.0502,-0.0946,1.4677,-0.05552,-0.0393,-0.0776,-0.11321
415.3000,-0.0520,-0.0944,1.4691,-0.05553,-0.0409,-0.0762,-0.11310
415.4000,-0.0535,-0.0944,1.4700,-0.05554,-0.0432,-0.0747,-0.11299
415.5000,-0.0551,-0.0944,1.4709,-0.05555,-0.0466,-0.0733,-0.11287
415.6000,-0.0567,-0.0944,1.4715,-0.05555,-0.0514,-0.0723,-0.11266
415.7000,-0.0584,-0.0944,1.4720,-0.05555,-0.0563,-0.0721,-0.11245
415.8000,-0.0596,-0.0944,1.4721,-0.05555,-0.0610,-0.0724,-0.11232
415.9000,-0.0608,-0.0945,1.4720,-0.05554,-0.0648,-0.0730,-0.11223
416.0000,-0.0620,-0.0945,1.4715,-0.05552,-0.0681,-0.0736,-0.11218
416.1000,-0.0627,-0.0945,1.4709,-0.05552,-0.0707,-0.0742,-0.11218
416.2000,-0.0633,-0.0944,1.4696,-0.05551,-0.0730,-0.0751,-0.11218
416.3000,-0.0636,-0.0942,1.4682,-0.05551,-0.0745,-0.0763,-0.11217
416.4000,-0.0637,-0.0940,1.4665,-0.05551,-0.0757,-0.0776,-0.11222
416.5000,-0.0637,-0.0936,1.4645,-0.05550,-0.0762,-0.0782,-0.11225
416.6000,-0.0636,-0.0931,1.4624,-0.05547,-0.0760,-0.0775,-0.11224
416.7000,-0.0633,-0.0924,1.4601,-0.05543,-0.0751,-0.0762,-0.11219
416.8000,-0.0629,-0.0916,1.4578,-0.05539,-0.0739,-0.0745,-0.11213
416.9000,-0.0625,-0.0908,1.4555,-0.05534,-0.0727,-0.0730,-0.11204
417.0000,-0.0620,-0.0900,1.4535,-0.05532,-0.0719,-0.0720,-0.11201
417.1000,-0.0615,-0.0893,1.4515,-0.05531,-0.0717,-0.0711,-0.11192
417.2000,-0.0609,-0.0884,1.4494,-0.05530,-0.0713,-0.0703,-0.11190
417.3000,-0.0604,-0.0877,1.4478,-0.05530,-0.0708,-0.0692,-0.11185
417.4000,-0.0600,-0.0871,1.4464,-0.05529,-0.0703,-0.0677,-0.11180
417.5000,-0.0595,-0.0866,1.4450,-0.05528,-0.0697,-0.0657,-0.11174
417.6000,-0.0591,-0.0862,1.4436,-0.05527,-0.0688,-0.0643,-0.11169
417.7000,-0.0586,-0.0859,1.4424,-0.05528,-0.0677,-0.0633,-0.11167
417.8000,-0.0580,-0.0857,1.4411,-0.05529,-0.0670,-0.0629,-0.11169
417.9000,-0.0574,-0.0857,1.4401,-0.05529,-0.0665,-0.0634,-0.11173
418.0000,-0.0569,-0.0859,1.4391,-0.05530,-0.0653,-0.0648,-0.11179
418.1000,-0.0564,-0.0862,1.4383,-0.05528,-0.0638,-0.0670,-0.11178
418.2000,-0.0559,-0.0867,1.4376,-0.05527,-0.0623,-0.0697,-0.11178
418.3000,-0.0554,-0.0873,1.4369,-0.05526,-0.0608,-0.0720,-0.11178
418.4000,-0.0550,-0.0878,1.4363,-0.05525,-0.0592,-0.0734,-0.11177
418.5000,-0.0547,-0.0883,1.4357,-0.05524,-0.0581,-0.0745,-0.11177
418.6000,-0.0544,-0.0887,1.4352,-0.05523,-0.0578,-0.0757,-0.11178
418.7000,-0.0543,-0.0892,1.4347,-0.05525,-0.0582,-0.0768,-0.11182
418.8000,-0.0542,-0.0896,1.4344,-0.05529,-0.0588,-0.0783,-0.11186
418.9000,-0.0542,-0.0900,1.4340,-0.05532,-0.0590,-0.0795,-0.11190
419.0000,-0.0541,-0.0904,1.4337,-0.05534,-0.0592,-0.0803,-0.11192
419.1000,-0.0541,-0.0907,1.4333,-0.05534,-0.0594,-0.0806,-0.11189
419.2000,-0.0541,-0.0909,1.4329,-0.05534,-0.0594,-0.0808,-0.11188
419.3000,-0.0542,-0.0910,1.4324,-0.05534,-0.0598,-0.0806,-0.11185
419.4000,-0.0542,-0.0912,1.4318,-0.05536,-0.0613,-0.0808,-0.11188
419.5000,-0.0544,-0.0914,1.4313,-0.05537,-0.0636,-0.0815,-0.11190
419.6000,-0.0545,-0.0915,1.4310,-0.05539,-0.0664,-0.0825,-0.11194
419.7000,-0.0546,-0.0915,1.4308,-0.05540,-0.0690,-0.0836,-0.11195
419.8000,-0.0545,-0.0915,1.4306,-0.05540,-0.0714,-0.0851,-0.11199
419.9000,-0.0542,-0.0915,1.4305,-0.05540,-0.0729,-0.0867,-0.11197
420.0000,-0.0537,-0.0914,1.4303,-0.05541,-0.0737,-0.0892,-0.11196
420.1000,-0.0530,-0.0912,1.4302,-0.05543,-0.0734,-0.0916,-0.11197
420.2000,-0.0522,-0.0910,1.4300,-0.05544,-0.0721,-0.0940,-0.11199
420.3000,-0.0514,-0.0906,1.4297,-0.05545,-0.0703,-0.0958,-0.11202
420.4000,-0.0505,-0.0902,1.4292,-0.05544,-0.0681,-0.0965,-0.11202
420.5000,-0.0496,-0.0897,1.4285,-0.05543,-0.0661,-0.0960,-0.11199
420.6000,-0.0488,-0.0890,1.4277,-0.05542,-0.0640,-0.0944,-0.11196
420.7000,-0.0480,-0.0883,1.4267,-0.05541,-0.0618,-0.0924,-0.11195
420.8000,-0.0471,-0.0875,1.4255,-0.05542,-0.0592,-0.0905,-0.11194
420.9000,-0.0465,-0.0869,1.4245,-0.05542,-0.0566,-0.0892,-0.11194
421.0000,-0.0459,-0.0864,1.4235,-0.05543,-0.0538,-0.0886,-0.11194
421.1000,-0.0453,-0.0859,1.4227,-0.05544,-0.0510,-0.0878,-0.11197
421.2000,-0.0448,-0.0854,1.4220,-0.05545,-0.0480,-0.0865,-0.11197
421.3000,-0.0445,-0.0850,1.4218,-0.05547,-0.0451,-0.0849,-0.11200
421.4000,-0.0442,-0.0846,1.4219,-0.05547,-0.0425,-0.0827,-0.11202
421.5000,-0.0440,-0.0842,1.4223,-0.05547,-0.0406,-0.0800,-0.11206
421.6000,-0.0440,-0.0838,1.4229,-0.05546,-0.0396,-0.0764,-0.11211
421.7000,-0.0442,-0.0834,1.4236,-0.05546,-0.0392,-0.0730,-0.11215
421.8000,-0.0445,-0.0830,1.4246,-0.05544,-0.0394,-0.0696,-0.11218
421.9000,-0.0450,-0.0828,1.4256,-0.05543,-0.0399,-0.0668,-0.11220
422.0000,-0.0455,-0.0827,1.4266,-0.05543,-0.0400,-0.0643,-0.11220
422.1000,-0.0460,-0.0829,1.4277,-0.05544,-0.0400,-0.0628,-0.11220
422.2000,-0.0465,-0.0832,1.4288,-0.05545,-0.0402,-0.0619,-0.11219
422.3000,-0.0470,-0.0838,1.4298,-0.05546,-0.0403,-0.0616,-0.11217
422.4000,-0.0476,-0.0844,1.4308,-0.05548,-0.0402,-0.0615,-0.11219
422.5000,-0.0483,-0.0852,1.4317,-0.05550,-0.0394,-0.0609,-0.11223
422.6000,-0.0490,-0.0860,1.4326,-0.05552,-0.0382,-0.0604,-0.11224
422.7000,-0.0497,-0.0868,1.4335,-0.05553,-0.0369,-0.0604,-0.11226
422.8000,-0.0505,-0.0878,1.4343,-0.05554,-0.0353,-0.0606,-0.11229
422.9000,-0.0514,-0.0888,1.4351,-0.05555,-0.0337,-0.0611,-0.11222
423.0000,-0.0524,-0.0899,1.4360,-0.05557,-0.0321,-0.0616,-0.11221
423.1000,-0.0537,-0.0911,1.4370,-0.05559,-0.0313,-0.0618,-0.11221
423.2000,-0.0548,-0.0921,1.4377,-0.05562,-0.0309,-0.0617,-0.11225
423.3000,-0.0562,-0.0932,1.4385,-0.05565,-0.0314,-0.0613,-0.11232
423.4000,-0.0577,-0.0944,1.4391,-0.05567,-0.0330,-0.0607,-0.11241
423.5000,-0.0593,-0.0955,1.4394,-0.05569,-0.0357,-0.0608,-0.11247
423.6000,-0.0613,-0.0971,1.4393,-0.05572,-0.0395,-0.0613,-0.11254
423.7000,-0.0631,-0.0985,1.4388,-0.05575,-0.0435,-0.0627,-0.11261
423.8000,-0.0649,-0.1000,1.4379,-0.05577,-0.0473,-0.0653,-0.11265
423.9000,-0.0666,-0.1017,1.4369,-0.05578,-0.0513,-0.0695,-0.11260
424.0000,-0.0682,-0.1034,1.4358,-0.05580,-0.0544,-0.0746,-0.11250
424.1000,-0.0697,-0.1052,1.4347,-0.05585,-0.0573,-0.0803,-0.11244
424.2000,-0.0712,-0.1071,1.4337,-0.05588,-0.0602,-0.0860,-0.11241
424.3000,-0.0724,-0.1085,1.4330,-0.05589,-0.0636,-0.0922,-0.11238
424.4000,-0.0735,-0.1099,1.4323,-0.05588,-0.0667,-0.0976,-0.11235
424.5000,-0.0745,-0.1111,1.4317,-0.05588,-0.0693,-0.1025,-0.11235
424.6000,-0.0754,-0.1120,1.4310,-0.05587,-0.0721,-0.1067,-0.11235
424.7000,-0.0761,-0.1127,1.4305,-0.05586,-0.0741,-0.1093,-0.11234
424.8000,-0.0768,-0.1131,1.4300,-0.05584,-0.0751,-0.1112,-0.11232
424.9000,-0.0773,-0.1133,1.4297,-0.05582,-0.0748,-0.1127,-0.11236
425.0000,-0.0777,-0.1133,1.4294,-0.05579,-0.0735,-0.1141,-0.11240
425.1000,-0.0780,-0.1132,1.4291,-0.05577,-0.0723,-0.1147,-0.11245
425.2000,-0.0784,-0.1129,1.4289,-0.05574,-0.0714,-0.1150,-0.11242
425.3000,-0.0787,-0.1125,1.4287,-0.05573,-0.0710,-0.1144,-0.11235
425.4000,-0.0791,-0.1120,1.4285,-0.05573,-0.0710,-0.1133,-0.11226
425.5000,-0.0795,-0.1115,1.4283,-0.05574,-0.0712,-0.1122,-0.11218
425.6000,-0.0801,-0.1109,1.4280,-0.05575,-0.0718,-0.1109,-0.11213
425.7000,-0.0807,-0.1103,1.4277,-0.05575,-0.0729,-0.1098,-0.11204
425.8000,-0.0813,-0.1096,1.4274,-0.05574,-0.0739,-0.1085,-0.11199
425.9000,-0.0819,-0.1089,1.4271,-0.05573,-0.0749,-0.1074,-0.11190
426.0000,-0.0825,-0.1083,1.4269,-0.05571,-0.0761,-0.1066,-0.11183
426.1000,-0.0830,-0.1077,1.4266,-0.05568,-0.0773,-0.1066,-0.11180
426.2000,-0.0835,-0.1071,1.4263,-0.05566,-0.0781,-0.1067,-0.11175
426.3000,-0.0838,-0.1066,1.4260,-0.05565,-0.0785,-0.1068,-0.11177
426.4000,-0.0842,-0.1061,1.4257,-0.05564,-0.0788,-0.1065,-0.11175
426.5000,-0.0845,-0.1056,1.4255,-0.05562,-0.0792,-0.1060,-0.11173
426.6000,-0.0848,-0.1050,1.4255,-0.05560,-0.0796,-0.1057,-0.11169
426.7000,-0.0850,-0.1045,1.4256,-0.05560,-0.0803,-0.1058,-0.11170
426.8000,-0.0851,-0.1040,1.4259,-0.05558,-0.0806,-0.1063,-0.11167
426.9000,-0.0852,-0.1036,1.4262,-0.05559,-0.0794,-0.1073,-0.11171
427.0000,-0.0852,-0.1032,1.4266,-0.05561,-0.0772,-0.1093,-0.11185
427.1000,-0.0852,-0.1028,1.4272,-0.05561,-0.0750,-0.1112,-0.11194
427.2000,-0.0852,-0.1025,1.4278,-0.05561,-0.0738,-0.1129,-0.11200
427.3000,-0.0853,-0.1020,1.4287,-0.05562,-0.0736,-0.1146,-0.11202
427.4000,-0.0855,-0.1015,1.4296,-0.05561,-0.0742,-0.1159,-0.11207
427.5000,-0.0858,-0.1008,1.4308,-0.05560,-0.0749,-0.1169,-0.11207
427.6000,-0.0862,-0.1001,1.4322,-0.05558,-0.0757,-0.1170,-0.11203
427.7000,-0.0867,-0.0991,1.4339,-0.05557,-0.0766,-0.1163,-0.11192
427.8000,-0.0872,-0.0982,1.4355,-0.05556,-0.0774,-0.1142,-0.11186
427.9000,-0.0876,-0.0971,1.4371,-0.05556,-0.0781,-0.1113,-0.11187
428.0000,-0.0880,-0.0957,1.4390,-0.05557,-0.0792,-0.1079,-0.11183
428.1000,-0.0885,-0.0946,1.4405,-0.05557,-0.0803,-0.1050,-0.11179
428.2000,-0.0889,-0.0933,1.4420,-0.05559,-0.0809,-0.1025,-0.11181
428.3000,-0.0892,-0.0922,1.4433,-0.05560,-0.0809,-0.1009,-0.11181
428.4000,-0.0894,-0.0908,1.4445,-0.05560,-0.0812,-0.0994,-0.11184
428.5000,-0.0897,-0.0897,1.4453,-0.05559,-0.0816,-0.0973,-0.11185
428.6000,-0.0900,-0.0887,1.4458,-0.05558,-0.0824,-0.0946,-0.11184
428.7000,-0.0902,-0.0877,1.4461,-0.05557,-0.0835,-0.0922,-0.11184
428.8000,-0.0905,-0.0868,1.4462,-0.05555,-0.0854,-0.0900,-0.11180
428.9000,-0.0909,-0.0859,1.4460,-0.05555,-0.0879,-0.0884,-0.11177
429.0000,-0.0912,-0.0852,1.4457,-0.05555,-0.0908,-0.0866,-0.11174
429.1000,-0.0914,-0.0845,1.4449,-0.05556,-0.0925,-0.0855,-0.11173
429.2000,-0.0914,-0.0839,1.4442,-0.05557,-0.0931,-0.0843,-0.11173
429.3000,-0.0913,-0.0834,1.4433,-0.05559,-0.0927,-0.0826,-0.11178
429.4000,-0.0910,-0.0830,1.4423,-0.05561,-0.0919,-0.0803,-0.11181
429.5000,-0.0905,-0.0826,1.4413,-0.05561,-0.0914,-0.0777,-0.11184
429.6000,-0.0901,-0.0822,1.4403,-0.05561,-0.0913,-0.0753,-0.11184
429.7000,-0.0896,-0.0820,1.4394,-0.05561,-0.0919,-0.0728,-0.11187
429.8000,-0.0892,-0.0819,1.4386,-0.05562,-0.0933,-0.0708,-0.11192
429.9000,-0.0887,-0.0819,1.4379,-0.05563,-0.0951,-0.0696,-0.11201
430.0000,-0.0881,-0.0821,1.4372,-0.05564,-0.0966,-0.0693,-0.11207
430.1000,-0.0874,-0.0823,1.4366,-0.05566,-0.0978,-0.0700,-0.11218
430.2000,-0.0864,-0.0826,1.4359,-0.05569,-0.0981,-0.0709,-0.11224
430.3000,-0.0854,-0.0829,1.4353,-0.05571,-0.0970,-0.0717,-0.11224
430.4000,-0.0843,-0.0832,1.4347,-0.05573,-0.0952,-0.0723,-0.11225
430.5000,-0.0832,-0.0834,1.4341,-0.05576,-0.0925,-0.0733,-0.11223
430.6000,-0.0822,-0.0836,1.4335,-0.05578,-0.0898,-0.0740,-0.11219
430.7000,-0.0810,-0.0838,1.4328,-0.05580,-0.0876,-0.0750,-0.11217
430.8000,-0.0801,-0.0839,1.4322,-0.05580,-0.0857,-0.0761,-0.11221
430.9000,-0.0793,-0.0839,1.4315,-0.05580,-0.0838,-0.0776,-0.11223
431.0000,-0.0786,-0.0840,1.4306,-0.05579,-0.0821,-0.0788,-0.11223
431.1000,-0.0782,-0.0839,1.4299,-0.05579,-0.0807,-0.0797,-0.11224
431.2000,-0.0780,-0.0838,1.4294,-0.05578,-0.0795,-0.0796,-0.11223
431.3000,-0.0777,-0.0835,1.4289,-0.05577,-0.0786,-0.0794,-0.11222
431.4000,-0.0774,-0.0832,1.4285,-0.05576,-0.0775,-0.0796,-0.11219
431.5000,-0.0773,-0.0829,1.4283,-0.05576,-0.0754,-0.0796,-0.11221
431.6000,-0.0771,-0.0827,1.4282,-0.05576,-0.0729,-0.0797,-0.11221
431.7000,-0.0770,-0.0824,1.4283,-0.05575,-0.0703,-0.0801,-0.11223
431.8000,-0.0770,-0.0821,1.4286,-0.05575,-0.0680,-0.0810,-0.11220
431.9000,-0.0771,-0.0819,1.4291,-0.05577,-0.0665,-0.0820,-0.11221
432.0000,-0.0774,-0.0817,1.4297,-0.05580,-0.0652,-0.0831,-0.11219
432.1000,-0.0779,-0.0814,1.4305,-0.05582,-0.0641,-0.0843,-0.11220
432.2000,-0.0786,-0.0811,1.4314,-0.05583,-0.0636,-0.0852,-0.11214
432.3000,-0.0792,-0.0809,1.4322,-0.05584,-0.0635,-0.0861,-0.11213
432.4000,-0.0802,-0.0805,1.4330,-0.05585,-0.0636,-0.0874,-0.11205
432.5000,-0.0812,-0.0800,1.4336,-0.05585,-0.0635,-0.0883,-0.11202
432.6000,-0.0821,-0.0796,1.4341,-0.05584,-0.0633,-0.0892,-0.11200
432.7000,-0.0832,-0.0790,1.4343,-0.05583,-0.0633,-0.0899,-0.11193
432.8000,-0.0846,-0.0781,1.4342,-0.05581,-0.0637,-0.0901,-0.11188
432.9000,-0.0860,-0.0773,1.4340,-0.05579,-0.0648,-0.0895,-0.11184
433.0000,-0.0875,-0.0763,1.4336,-0.05579,-0.0663,-0.0886,-0.11184
433.1000,-0.0889,-0.0754,1.4331,-0.05579,-0.0678,-0.0884,-0.11182
433.2000,-0.0906,-0.0743,1.4325,-0.05579,-0.0692,-0.0894,-0.11179
433.3000,-0.0921,-0.0732,1.4318,-0.05579,-0.0700,-0.0908,-0.11173
433.4000,-0.0935,-0.0722,1.4310,-0.05579,-0.0705,-0.0926,-0.11169
433.5000,-0.0948,-0.0712,1.4303,-0.05581,-0.0711,-0.0946,-0.11168
433.6000,-0.0962,-0.0701,1.4293,-0.05584,-0.0722,-0.0974,-0.11168
433.7000,-0.0977,-0.0690,1.4284,-0.05587,-0.0732,-0.1003,-0.11165
433.8000,-0.0991,-0.0678,1.4277,-0.05589,-0.0742,-0.1028,-0.11162
433.9000,-0.1005,-0.0665,1.4271,-0.05591,-0.0756,-0.1043,-0.11159
434.0040,-0.1018,-0.0652,1.4267,-0.05591,-0.0770,-0.1046,-0.11158
434.1000,-0.1031,-0.0638,1.4265,-0.05592,-0.0790,-0.1038,-0.11155
434.2000,-0.1044,-0.0621,1.4264,-0.05591,-0.0819,-0.1018,-0.11149
434.3000,-0.1058,-0.0603,1.4266,-0.05589,-0.0853,-0.0989,-0.11142
434.4000,-0.1070,-0.0584,1.4271,-0.05587,-0.0902,-0.0949,-0.11131
434.5000,-0.1082,-0.0564,1.4280,-0.05585,-0.0950,-0.0911,-0.11119
434.6000,-0.1091,-0.0547,1.4289,-0.05585,-0.0997,-0.0870,-0.11109
434.7000,-0.1099,-0.0531,1.4300,-0.05586,-0.1030,-0.0830,-0.11104
434.8000,-0.1105,-0.0513,1.4313,-0.05587,-0.1057,-0.0786,-0.11106
434.9000,-0.1107,-0.0501,1.4324,-0.05587,-0.1073,-0.0743,-0.11107
435.0000,-0.1108,-0.0488,1.4336,-0.05588,-0.1082,-0.0701,-0.11113
435.1000,-0.1107,-0.0478,1.4348,-0.05589,-0.1083,-0.0659,-0.11119
435.2000,-0.1104,-0.0469,1.4362,-0.05590,-0.1084,-0.0626,-0.11119
435.3000,-0.1099,-0.0463,1.4376,-0.05591,-0.1082,-0.0602,-0.11127
435.4000,-0.1095,-0.0459,1.4388,-0.05592,-0.1078,-0.0589,-0.11136
435.5000,-0.1090,-0.0457,1.4402,-0.05596,-0.1072,-0.0587,-0.11146
435.6000,-0.1085,-0.0457,1.4410,-0.05596,-0.1063,-0.0591,-0.11156
435.7000,-0.1080,-0.0459,1.4419,-0.05599,-0.1053,-0.0595,-0.11165
435.8000,-0.1074,-0.0462,1.4425,-0.05600,-0.1048,-0.0598,-0.11171
435.9000,-0.1070,-0.0464,1.4428,-0.05601,-0.1044,-0.0601,-0.11176
436.0000,-0.1065,-0.0467,1.4430,-0.05602,-0.1038,-0.0603,-0.11182
436.1000,-0.1060,-0.0470,1.4430,-0.05601,-0.1032,-0.0598,-0.11179
436.2000,-0.1057,-0.0472,1.4429,-0.05600,-0.1023,-0.0592,-0.11178
436.3000,-0.1053,-0.0475,1.4426,-0.05600,-0.1015,-0.0585,-0.11176
436.4000,-0.1049,-0.0478,1.4423,-0.05599,-0.1010,-0.0575,-0.11174
436.5000,-0.1047,-0.0480,1.4419,-0.05599,-0.1004,-0.0560,-0.11170
436.6000,-0.1044,-0.0484,1.4415,-0.05599,-0.0997,-0.0542,-0.11172
436.7000,-0.1043,-0.0487,1.4411,-0.05600,-0.0993,-0.0523,-0.11168
436.8000,-0.1041,-0.0491,1.4407,-0.05601,-0.0994,-0.0507,-0.11170
436.9000,-0.1041,-0.0496,1.4402,-0.05604,-0.0999,-0.0501,-0.11172
437.0000,-0.1041,-0.0502,1.4397,-0.05608,-0.1004,-0.0503,-0.11176
437.1000,-0.1040,-0.0509,1.4391,-0.05612,-0.1012,-0.0505,-0.11182
437.2000,-0.1039,-0.0516,1.4384,-0.05616,-0.1023,-0.0510,-0.11189
437.3000,-0.1038,-0.0524,1.4377,-0.05619,-0.1032,-0.0521,-0.11192
437.4000,-0.1037,-0.0534,1.4369,-0.05622,-0.1039,-0.0536,-0.11193
437.5000,-0.1035,-0.0542,1.4362,-0.05625,-0.1040,-0.0555,-0.11198
437.6000,-0.1032,-0.0550,1.4356,-0.05626,-0.1037,-0.0580,-0.11198
437.7000,-0.1028,-0.0557,1.4350,-0.05627,-0.1031,-0.0609,-0.11199
437.8000,-0.1024,-0.0564,1.4344,-0.05629,-0.1025,-0.0635,-0.11199
437.9000,-0.1019,-0.0570,1.4338,-0.05631,-0.1019,-0.0652,-0.11202
438.0000,-0.1015,-0.0576,1.4331,-0.05634,-0.1015,-0.0663,-0.11203
438.1000,-0.1011,-0.0579,1.4326,-0.05634,-0.1006,-0.0670,-0.11206
438.2000,-0.1008,-0.0580,1.4323,-0.05633,-0.0993,-0.0669,-0.11204
438.3000,-0.1004,-0.0581,1.4321,-0.05634,-0.0981,-0.0664,-0.11205
438.4000,-0.1000,-0.0582,1.4321,-0.05634,-0.0973,-0.0656,-0.11207
438.5000,-0.0997,-0.0582,1.4322,-0.05633,-0.0972,-0.0646,-0.11207
438.6000,-0.0995,-0.0582,1.4324,-0.05631,-0.0976,-0.0634,-0.11203
438.7000,-0.0993,-0.0581,1.4325,-0.05629,-0.0982,-0.0621,-0.11197
438.8000,-0.0991,-0.0581,1.4326,-0.05629,-0.0987,-0.0607,-0.11193
438.9000,-0.0991,-0.0582,1.4325,-0.05629,-0.0989,-0.0593,-0.11192
439.0000,-0.0990,-0.0583,1.4323,-0.05629,-0.0989,-0.0579,-0.11194
439.1000,-0.0989,-0.0585,1.4319,-0.05630,-0.0991,-0.0570,-0.11196
439.2000,-0.0988,-0.0587,1.4315,-0.05632,-0.0997,-0.0565,-0.11195
439.3000,-0.0986,-0.0590,1.4310,-0.05634,-0.1004,-0.0566,-0.11192
439.4000,-0.0986,-0.0592,1.4305,-0.05635,-0.1013,-0.0572,-0.11194
439.5000,-0.0985,-0.0596,1.4300,-0.05636,-0.1026,-0.0579,-0.11193
439.6000,-0.0985,-0.0598,1.4296,-0.05637,-0.1042,-0.0590,-0.11191
439.7000,-0.0984,-0.0601,1.4293,-0.05639,-0.1061,-0.0607,-0.11188
439.8000,-0.0983,-0.0603,1.4291,-0.05640,-0.1080,-0.0623,-0.11186
439.9000,-0.0981,-0.0604,1.4290,-0.05642,-0.1099,-0.0640,-0.11182
440.0000,-0.0979,-0.0605,1.4288,-0.05643,-0.1119,-0.0656,-0.11178
440.1000,-0.0976,-0.0603,1.4287,-0.05643,-0.1139,-0.0674,-0.11175
440.2000,-0.0972,-0.0600,1.4284,-0.05642,-0.1155,-0.0688,-0.11169
440.3000,-0.0968,-0.0596,1.4281,-0.05642,-0.1173,-0.0695,-0.11168
440.4000,-0.0962,-0.0590,1.4278,-0.05641,-0.1188,-0.0698,-0.11163
440.5000,-0.0955,-0.0581,1.4274,-0.05640,-0.1198,-0.0696,-0.11163
440.6000,-0.0947,-0.0571,1.4271,-0.05639,-0.1202,-0.0694,-0.11162
440.7000,-0.0939,-0.0561,1.4267,-0.05637,-0.1199,-0.0695,-0.11162
440.8000,-0.0930,-0.0551,1.4265,-0.05636,-0.1195,-0.0699,-0.11160
440.9000,-0.0921,-0.0540,1.4263,-0.05637,-0.1188,-0.0704,-0.11164
441.0000,-0.0910,-0.0528,1.4261,-0.05638,-0.1180,-0.0712,-0.11167
441.1000,-0.0897,-0.0515,1.4260,-0.05637,-0.1170,-0.0720,-0.11165
441.2000,-0.0886,-0.0503,1.4260,-0.05637,-0.1159,-0.0720,-0.11166
441.3000,-0.0873,-0.0491,1.4261,-0.05635,-0.1142,-0.0715,-0.11166
441.4000,-0.0858,-0.0474,1.4264,-0.05631,-0.1124,-0.0708,-0.11163
441.5000,-0.0846,-0.0461,1.4268,-0.05628,-0.1105,-0.0696,-0.11161
441.6000,-0.0834,-0.0446,1.4274,-0.05624,-0.1081,-0.0680,-0.11158
441.7000,-0.0823,-0.0432,1.4281,-0.05622,-0.1049,-0.0661,-0.11158
441.8000,-0.0813,-0.0417,1.4291,-0.05618,-0.1017,-0.0636,-0.11159
441.9000,-0.0803,-0.0403,1.4301,-0.05617,-0.0984,-0.0611,-0.11161
442.0000,-0.0793,-0.0387,1.4312,-0.05618,-0.0952,-0.0583,-0.11164
442.1000,-0.0785,-0.0374,1.4323,-0.05620,-0.0927,-0.0552,-0.11166
442.2000,-0.0779,-0.0362,1.4333,-0.05622,-0.0906,-0.0515,-0.11169
442.3000,-0.0775,-0.0351,1.4344,-0.05623,-0.0889,-0.0482,-0.11170
442.4000,-0.0772,-0.0340,1.4355,-0.05625,-0.0867,-0.0451,-0.11172
442.5000,-0.0771,-0.0333,1.4365,-0.05626,-0.0847,-0.0429,-0.11175
442.6000,-0.0770,-0.0327,1.4374,-0.05626,-0.0821,-0.0411,-0.11180
442.7000,-0.0771,-0.0322,1.4384,-0.05626,-0.0799,-0.0398,-0.11183
442.8000,-0.0774,-0.0319,1.4394,-0.05627,-0.0784,-0.0389,-0.11184
442.9000,-0.0778,-0.0316,1.4403,-0.05629,-0.0776,-0.0383,-0.11191
443.0000,-0.0783,-0.0315,1.4411,-0.05631,-0.0780,-0.0382,-0.11198
443.1000,-0.0790,-0.0314,1.4417,-0.05632,-0.0785,-0.0384,-0.11205
443.2000,-0.0797,-0.0315,1.4422,-0.05633,-0.0787,-0.0387,-0.11206
443.3000,-0.0803,-0.0315,1.4426,-0.05633,-0.0788,-0.0389,-0.11205
443.4000,-0.0809,-0.0316,1.4430,-0.05633,-0.0786,-0.0394,-0.11206
443.5000,-0.0815,-0.0317,1.4433,-0.05633,-0.0782,-0.0407,-0.11204
443.6000,-0.0823,-0.0318,1.4437,-0.05633,-0.0778,-0.0427,-0.11202
443.7000,-0.0832,-0.0320,1.4442,-0.05634,-0.0771,-0.0442,-0.11201
443.8000,-0.0839,-0.0322,1.4448,-0.05636,-0.0757,-0.0456,-0.11197
443.9000,-0.0846,-0.0324,1.4455,-0.05638,-0.0745,-0.0471,-0.11198
444.0000,-0.0854,-0.0325,1.4464,-0.05640,-0.0739,-0.0485,-0.11203
444.1000,-0.0863,-0.0327,1.4474,-0.05642,-0.0740,-0.0493,-0.11204
444.2000,-0.0873,-0.0329,1.4484,-0.05644,-0.0747,-0.0496,-0.11207
444.3000,-0.0884,-0.0330,1.4495,-0.05646,-0.0759,-0.0495,-0.11210
444.4000,-0.0894,-0.0331,1.4506,-0.05648,-0.0775,-0.0488,-0.11214
444.5000,-0.0905,-0.0331,1.4516,-0.05651,-0.0790,-0.0474,-0.11219
444.6000,-0.0916,-0.0332,1.4527,-0.05653,-0.0812,-0.0449,-0.11224
444.7000,-0.0930,-0.0333,1.4540,-0.05655,-0.0841,-0.0421,-0.11225
444.8000,-0.0942,-0.0334,1.4551,-0.05658,-0.0878,-0.0393,-0.11230
444.9000,-0.0953,-0.0336,1.4562,-0.05660,-0.0910,-0.0370,-0.11232
445.0000,-0.0964,-0.0338,1.4572,-0.05664,-0.0943,-0.0353,-0.11234
